2, 2809, 0, 92, 663, 0.830511, 37.7398, 42.378, 52.148, 46.8158, 60.9176, 66.8362, 68.9495, 83.5483, 0.000628118, 9
2, 2811, 0, 940, 665, 0.921163, 60.469, 40.9647, 79.667, 35.1924, 64.9985, 83.0387, 40.1325, 60.0634, 0.00037761, 15
2, 2866, 0, 689, 625, 0.664984, 112.869, 117.124, 98.3912, 118.998, 94.9411, 88.2303, 102.568, 91.7855, 0.000291342, 22
2, 2875, 0, 680, 391, 1.27083, 219.381, 218.266, 189.081, 217.374, 202.007, 178.295, 213.068, 176.834, 0.000178716, 22
2, 3695, 0, 568, 314, 1.12114, 122.378, 124.575, 126.849, 148.88, 157.115, 176.187, 181.359, 187.223, 0.000354557, 13
2, 2874, 0, 1113, 372, 0.554619, 27.5025, 3.78491, 33.5776, 3.70715, 12.1167, 40.6275, 4.45435, 8.70374, 0.000202177, 22
2, 2813, 0, 626, 668, 0.694447, 129.331, 128.09, 118.995, 127.689, 120.074, 110.464, 130.176, 132.232, 0.000342727, 25
2, 2461, 0, 475, 27, 0.576126, 31.9775, 58.3772, 34.4638, 81.5784, 58.9026, 38.7312, 85.7438, 83.4782, 0.000365143, 24
2, 2462, 0, 485, 34, 0.58527, 33.4659, 64.3689, 34.403, 75.091, 64.3594, 38.959, 76.3427, 69.3689, 0.000425958, 25
2, 2812, 0, 686, 666, 0.695822, 110.892, 121.876, 94.0263, 120.085, 95.9, 82.857, 111.003, 90.705, 0.000246873, 25
2, 2464, 0, 1050, 42, 0.500754, 30.448, 29.9514, 24.4829, 27.3458, 14.6768, 11.853, 14.1341, 5.36139, 0.000529033, 25
2, 2865, 0, 937, 192, 1.06858, 151.535, 168.865, 126.199, 185.788, 127.201, 94.416, 134.587, 114.102, 0.000199155, 20
2, 2864, 0, 980, 157, 1.09376, 178.332, 206.501, 153.96, 158.043, 161.524, 66.9241, 95.3335, 87.334, 0.00013667, 22
2, 2850, 0, 293, 731, 0.764975, 28.7488, 32.9592, 59.4431, 39.1224, 63.3525, 100.52, 70.612, 100.72, 0.00037073, 18
2, 2470, 0, 968, 52, 0.501236, 33.6246, 27.5225, 31.6282, 11.313, 20.6686, 28.5815, 9.33487, 7.41916, 0.000681996, 25
2, 2471, 0, 417, 56, 0.681159, 55.9418, 39.2057, 52.7012, 26.7986, 49.2078, 56.5794, 36.0773, 41.0844, 0.000440343, 25
2, 2472, 0, 393, 59, 0.803658, 23.035, 28.3035, 40.0651, 34.5883, 45.3785, 62.5771, 43.5173, 49.394, 0.00053967, 15
2, 2473, 0, 490, 63, 0.639294, 15.0497, 11.3827, 24.0862, 13.3536, 15.6841, 64.3139, 16.8994, 55.8981, 0.00030683, 12
2, 2806, 0, 1311, 661, 0.828337, 10.3619, 18.6606, 10.9138, 32.0641, 23.2554, 14.5154, 32.5913, 34.5072, 0.00044663, 14
2, 2475, 0, 963, 65, 0.543285, 26.6988, 40.5349, 46.0046, 18.4995, 41.7023, 56.9736, 19.9956, 24.2042, 0.000247293, 25
2, 2476, 0, 487, 67, 0.648383, 18.8505, 18.7025, 41.4794, 24.3069, 47.7058, 64.873, 57.2047, 68.91, 0.000378402, 12
2, 2477, 0, 1143, 68, 0.640664, 42.557, 39.2146, 49.6307, 22.7283, 38.0886, 46.2849, 19.5805, 20.7677, 0.000300577, 24
2, 2478, 0, 483, 69, 0.647585, 13.0512, 12.4497, 32.0465, 13.9756, 37.0288, 60.6052, 35.4309, 52.4691, 0.000443583, 12
2, 2479, 0, 548, 71, 0.510373, 171.714, 132.314, 171.995, 111.273, 146.393, 174.625, 110.488, 114.606, 0.000151988, 20
2, 2480, 0, 866, 79, 0.478306, 93.278, 163.944, 67.1892, 166, 101.866, 65.9395, 167.043, 116.303, 8.09571e-05, 25
2, 2481, 0, 579, 80, 0.416212, 141.961, 134.029, 118.144, 102.601, 91.1004, 70.7659, 64.2774, 57.5325, 0.000259738, 25
2, 2483, 0, 609, 85, 0.405181, 165.715, 154.04, 159.479, 79.5032, 111.136, 144.686, 59.2836, 53.8184, 0.000238525, 20
2, 2484, 0, 568, 87, 0.421465, 81.4349, 81.1803, 94.4484, 71.3543, 98.2932, 141.598, 115.276, 161.492, 0.000124357, 25
2, 2485, 0, 522, 88, 0.590529, 47.6202, 32.3999, 77.2838, 41.4338, 63.9038, 81.2028, 48.7093, 62.2231, 0.000231092, 25
2, 2486, 0, 567, 88, 0.41988, 81.1803, 71.3543, 98.2932, 71.048, 115.276, 159.113, 129.244, 156.326, 0.000121662, 25
2, 2487, 0, 576, 88, 0.418935, 65.9192, 133.809, 51.9714, 156.522, 126.025, 53.7468, 149.6, 128.171, 8.6168e-05, 25
2, 2488, 0, 964, 96, 0.599748, 63.4734, 41.8942, 63.9815, 18.3527, 42.3773, 70.9202, 21.7543, 36.1027, 0.000140913, 25
2, 2489, 0, 381, 102, 0.84286, 19.5997, 16.4975, 36.9958, 21.4317, 36.7145, 53.3367, 33.2102, 48.2598, 0.00055103, 12
2, 2490, 0, 445, 103, 0.661759, 47.7194, 30.4262, 60.7192, 20.2247, 44.8948, 51.4454, 33.9402, 45.2337, 0.000287089, 15
2, 2491, 0, 875, 105, 0.514864, 73.7442, 142.459, 74.2652, 164.425, 117.947, 69.5755, 162.572, 170.104, 8.59741e-05, 25
2, 2492, 0, 364, 108, 0.803198, 13.7555, 13.1582, 25.5965, 13.5415, 24.1351, 38.6587, 16.4742, 30.4903, 0.000597082, 12
2, 2493, 0, 607, 108, 0.429247, 30.7232, 31.6923, 111.642, 35.205, 76.3672, 139.829, 47.3962, 126.9, 7.65759e-05, 25
2, 2494, 0, 296, 109, 0.926534, 24.0134, 14.9861, 33.7301, 15.1698, 23.1497, 41.1293, 17.9216, 28.1703, 0.000834986, 20
2, 2495, 0, 627, 110, 0.428319, 135.542, 137.849, 77.0065, 144.311, 81.8971, 43.162, 105.422, 47.9001, 8.00989e-05, 25
2, 2805, 0, 1203, 661, 0.773404, 96.2481, 80.7584, 104.434, 88.0522, 91.7432, 106.75, 83.1958, 86.3494, 0.000696699, 25
2, 2497, 0, 606, 111, 0.429841, 47.3962, 39.5439, 126.9, 39.9579, 87.3023, 140, 49.8123, 135.205, 7.2783e-05, 25
2, 2863, 0, 647, 108, 0.414838, 166.731, 111.256, 161.591, 132.733, 100.351, 161.278, 130.254, 105.748, 0.000110072, 22
2, 2499, 0, 353, 113, 0.835027, 19.3464, 15.9983, 36.7717, 20.3982, 34.6186, 50.4495, 33.6733, 42.1144, 0.000626733, 25
2, 2849, 0, 723, 730, 0.742371, 64.5847, 60.7661, 74.4606, 58.6313, 63.7799, 71.6768, 56.0602, 53.9696, 0.000413123, 25
2, 2502, 0, 442, 118, 0.638511, 30.4651, 25.1137, 18.1744, 47.718, 33.5329, 25.2547, 48.4452, 53.3087, 0.000510881, 24
2, 2503, 0, 882, 118, 0.549037, 35.6653, 69.9508, 26.2481, 167.991, 86.7429, 41.4234, 163.75, 163.766, 0.000181537, 22
2, 2504, 0, 332, 122, 0.8167, 16.7851, 20.2547, 36.3132, 21.048, 29.9797, 47.855, 22.0062, 27.3788, 0.000920086, 20
2, 2505, 0, 535, 122, 0.57676, 82.0998, 93.774, 85.8859, 90.1105, 94.6244, 101.353, 105.458, 111.548, 0.000479914, 25
2, 2848, 0, 609, 729, 0.744183, 14.504, 36.5806, 22.8835, 74.4874, 45.531, 31.5218, 72.2423, 72.0129, 0.000137737, 25
2, 2508, 0, 996, 127, 0.635412, 57.8498, 81.028, 55.2675, 72.7537, 84.1172, 53.6923, 73.397, 61.7349, 0.000186649, 25
2, 2509, 0, 660, 131, 0.393245, 153.711, 140.184, 151.968, 107.831, 142.252, 152.317, 112.216, 114.759, 0.000165613, 25
2, 2510, 0, 1178, 132, 0.648707, 40.7548, 38.0057, 25.1014, 38.7205, 26.6269, 8.59518, 26.2941, 9.42299, 0.000295876, 25
2, 2511, 0, 990, 136, 1.07768, 68.0307, 146.387, 66.3001, 207.128, 112.263, 61.6413, 207.853, 203.512, 8.29083e-05, 21
2, 2512, 0, 585, 138, 0.421461, 146.733, 123.889, 81.3021, 99.6275, 80.7798, 45.0884, 104.294, 63.4475, 8.68352e-05, 25
2, 2513, 0, 526, 139, 0.583719, 117.116, 109.24, 125.284, 98.687, 117.389, 115.094, 99.7627, 97.2877, 0.000331151, 25
2, 2514, 0, 667, 143, 0.390727, 141.387, 110.829, 143.768, 92.0352, 118.913, 149.181, 97.0253, 102.763, 0.000132735, 25
2, 2516, 0, 958, 144, 1.05866, 170.994, 146.659, 201.968, 135.576, 175.253, 208.478, 147.168, 175.052, 9.02363e-05, 25
2, 2517, 0, 403, 147, 0.69518, 49.9784, 32.7556, 60.5133, 28.0848, 41.648, 56.2444, 23.6017, 35.0464, 0.000353572, 16
2, 2518, 0, 496, 148, 0.633011, 50.6903, 55.2101, 36.3636, 55.9479, 44.3987, 38.5665, 53.6845, 42.822, 0.000249958, 25
2, 2519, 0, 594, 152, 0.431095, 100.855, 68.3733, 114.636, 33.0127, 67.1557, 103.674, 43.4972, 56.5976, 0.00010399, 25
2, 2521, 0, 593, 157, 0.433389, 65.1578, 30.5551, 110.073, 28.2778, 65.0923, 102.567, 34.3077, 37.7067, 0.000110831, 25
2, 2804, 0, 352, 660, 0.741885, 43.2771, 51.0567, 75.9874, 50.7603, 70.7945, 95.2931, 76.3892, 93.4175, 0.000258258, 12
2, 2523, 0, 603, 159, 0.434998, 84.274, 128.222, 36.7613, 99.0157, 74.7726, 33.2115, 53.7021, 36.5976, 0.000101432, 25
2, 2524, 0, 990, 162, 0.621895, 61.5085, 80.194, 55.468, 81.7867, 60.5307, 50.766, 68.9042, 56.1447, 0.000276835, 20
2, 2525, 0, 567, 166, 0.551016, 77.3715, 95.3226, 66.9212, 91.2471, 73.4356, 62.7697, 92.3098, 87.7238, 0.00019187, 25
2, 2526, 0, 412, 168, 0.783609, 62.0998, 61.1759, 46.6781, 38.7576, 41.2663, 33.8871, 31.1332, 28.6431, 0.00037029, 20
2, 2527, 0, 314, 169, 0.792336, 50.9663, 42.7123, 51.7179, 26.9924, 40.8584, 45.0689, 20.5468, 22.4825, 0.000697791, 12
2, 2528, 0, 385, 170, 0.700266, 60.4428, 43.1169, 67.5043, 35.3605, 48.5565, 62.9694, 32.1137, 32.6273, 0.000738546, 21
2, 2529, 0, 656, 175, 0.420584, 84.6217, 92.6187, 70.1363, 90.8219, 65.1255, 74.1865, 77.9487, 47.877, 0.000173417, 25
2, 2530, 0, 672, 175, 0.384851, 81.4223, 74.853, 119.692, 76.0267, 127.678, 151.381, 74.7568, 117.473, 0.000103556, 25
2, 2531, 0, 741, 175, 0.384528, 192.702, 176.56, 180.731, 168.513, 142.565, 178.717, 143.242, 176.782, 0.000238851, 25
2, 2532, 0, 509, 177, 0.606011, 63.9292, 50.3322, 80.6879, 45.8489, 64.7263, 89.6239, 51.4467, 67.7236, 0.000150194, 25
2, 2533, 0, 543, 177, 0.58041, 88.0169, 96.9269, 73.8684, 90.1494, 94.6544, 79.6488, 103.079, 104.733, 0.000356761, 25
2, 2534, 0, 597, 179, 0.439189, 82.9826, 89.6992, 39.1178, 91.0659, 58.0933, 18.8495, 80.8101, 40.328, 9.99233e-05, 25
2, 2535, 0, 765, 181, 0.385369, 129.861, 130.49, 186.078, 145.294, 185.53, 203.964, 172.3, 204.422, 0.000119399, 25
2, 2536, 0, 406, 186, 0.708351, 26.4549, 45.2609, 27.5849, 52.9413, 40.2012, 22.3735, 65.2206, 46.6917, 0.000336364, 12
2, 2537, 0, 619, 187, 0.435093, 21.1778, 27.9849, 55.8822, 19.8953, 71.4043, 73.3798, 44.1885, 97.2819, 0.000107341, 25
2, 2539, 0, 809, 191, 0.382045, 89.004, 182.398, 109.819, 197.673, 112.522, 98.0766, 191.857, 196.236, 9.55515e-05, 20
2, 2540, 0, 338, 195, 0.841086, 62.575, 58.2599, 53.7723, 54.7565, 34.6637, 35.5065, 42.9992, 29.3686, 0.000558713, 12
2, 2541, 0, 505, 196, 0.609905, 44.9334, 50.3917, 56.2294, 52.291, 57.6827, 69.1339, 56.672, 67.2201, 0.000307563, 25
2, 2542, 0, 581, 197, 0.54053, 84.5531, 70.2346, 77.6305, 69.8522, 78.3239, 58.9921, 53.0779, 47.8516, 0.00028277, 25
2, 2543, 0, 672, 197, 0.385074, 102.602, 61.3442, 134.004, 58.3146, 93.8078, 136, 53.94, 91.737, 8.49901e-05, 25
2, 2544, 0, 958, 197, 1.08317, 75.1158, 77.4114, 67.6119, 66.6745, 52.1209, 54.9375, 35.4407, 31.0867, 0.000373606, 25
2, 2545, 0, 725, 198, 0.386383, 189.287, 151.779, 204.854, 155.602, 144.733, 201.244, 151.372, 150.541, 0.000184158, 20
2, 2546, 0, 750, 198, 0.390214, 153.134, 147.575, 163.898, 156.597, 165.48, 194.274, 170.304, 190.803, 0.000194891, 25
2, 2547, 0, 955, 198, 1.0891, 82.9143, 80.1797, 66.6745, 78.395, 63.748, 35.4407, 71.6443, 39.5667, 0.000244083, 25
2, 2548, 0, 612, 202, 0.433185, 26.7306, 21.9035, 63.1873, 16.7915, 44.7063, 78.0529, 28.5645, 73.7757, 0.000106346, 25
2, 2801, 0, 351, 659, 0.741102, 36.1195, 37.7131, 43.2771, 38.8807, 51.0567, 75.9874, 50.7603, 76.3892, 0.000288693, 12
2, 2550, 0, 471, 209, 0.649236, 27.319, 22.8424, 19.9864, 35.9712, 37.0954, 20.4684, 45.3459, 47.1486, 0.000482696, 25
2, 2844, 0, 1219, 715, 0.671086, 80.162, 113.742, 80.2954, 195.031, 149.863, 98.9417, 200.822, 199.806, 0.000221653, 11
2, 2552, 0, 1138, 211, 0.602771, 2.50146, 1.63915, 10.9369, 22.85, 38.8559, 42.2603, 64.61, 63.4421, 0.000385084, 25
2, 2553, 0, 817, 213, 0.37939, 148.264, 133.651, 148.001, 73.3953, 113.055, 111.093, 76.5778, 79.267, 0.000152506, 25
2, 2554, 0, 164, 216, 0.401924, 57.4333, 50.5489, 54.3564, 38.2736, 41.4459, 47.7025, 32.306, 30.4546, 0.00167584, 14
2, 2555, 0, 499, 216, 0.61622, 59.8836, 51.8878, 77.3441, 46.7634, 64.2065, 81.1219, 50.565, 51.2147, 0.000215164, 25
2, 2556, 0, 682, 216, 0.401061, 141.167, 141.776, 152.261, 158.204, 159.335, 165.626, 173.773, 182.481, 0.000240231, 25
2, 2851, 0, 1008, 734, 0.757522, 82.4218, 72.0925, 83.8091, 68.5571, 75.4187, 83.4763, 69.5955, 68.4651, 0.000362229, 25
2, 2843, 0, 940, 712, 0.892434, 56.9275, 44.8704, 65.2634, 45.4486, 65.902, 68.761, 44.4017, 68.5847, 0.000564209, 25
2, 2559, 0, 1104, 219, 0.531272, 38.9933, 15.108, 73.0939, 11.8057, 35.7307, 74.1815, 7.22879, 29.3496, 0.000112643, 15
2, 2560, 0, 518, 220, 0.60591, 69.8838, 77.9591, 71.9929, 77.1958, 78.584, 74.5171, 97.5325, 94.0137, 0.000295946, 25
2, 2561, 0, 672, 220, 0.386908, 70.6249, 35.223, 114.866, 24.5623, 64.717, 127.849, 34.8431, 63.8242, 8.28137e-05, 25
2, 2562, 0, 811, 220, 0.384694, 104.261, 173.793, 59.3092, 166.698, 105.112, 65.3686, 154.95, 106.242, 6.72657e-05, 20
2, 2563, 0, 1142, 220, 0.537303, 47.954, 62.0011, 41.9989, 63, 54.8223, 42.2574, 63.5181, 56.5049, 0.000300013, 25
2, 2564, 0, 814, 223, 0.387088, 74.7079, 84.7771, 89.3788, 97.9816, 95.2082, 100.918, 101.125, 103.327, 0.000365528, 25
2, 2565, 0, 497, 225, 0.62024, 58.9925, 61.8304, 69.7094, 58.7854, 75.2088, 79.289, 72.8889, 86.2554, 0.000274887, 25
2, 2566, 0, 996, 226, 0.497323, 3.47547, 10.1175, 8.93791, 40.049, 33.5518, 16.5205, 67.4715, 59.0841, 0.000340493, 25
2, 2567, 0, 1049, 227, 0.535108, 5.0238, 3.82158, 39.0008, 8.55425, 40.8675, 50.548, 42.3524, 52.9219, 0.000166484, 20
2, 2568, 0, 1153, 229, 0.52942, 46.3114, 45.6804, 32.4264, 44.9396, 38.9919, 32.0127, 37.0228, 27.2402, 0.000436571, 25
2, 2570, 0, 1031, 232, 0.422396, 38.1115, 23.8003, 66.8652, 2.48791, 19.6462, 58.126, 2.34046, 0.138514, 0.000183893, 25
2, 2841, 0, 661, 711, 0.725762, 97.0029, 91.982, 107.061, 89.034, 103.047, 102.784, 87.1312, 111.199, 0.000365288, 25
2, 2798, 0, 106, 654, 0.834823, 20.0931, 22.799, 27.8806, 24.1525, 35.9835, 42.047, 42.3464, 51.7907, 0.000773962, 17
2, 2573, 0, 954, 241, 1.06605, 55.7859, 67.6052, 39.278, 75.9595, 53.0912, 53.1192, 92.0983, 71.0182, 0.000189371, 25
2, 2574, 0, 391, 243, 0.73126, 44.9478, 63.5848, 30.8711, 60.7032, 52.555, 23.6466, 49.276, 45.1052, 0.000352706, 14
2, 2575, 0, 1105, 243, 0.527256, 56.3202, 40.9685, 67.2584, 42.3021, 54.5869, 69.4612, 42.3394, 54.8564, 0.00022864, 25
2, 2576, 0, 436, 245, 0.676812, 31.0106, 27.8408, 29.6043, 37.6768, 40.3091, 30.8171, 40.2119, 44.6902, 0.00071546, 25
2, 2577, 0, 446, 246, 0.69622, 48.0007, 50.4329, 26.1306, 36.2916, 28.4053, 19.6624, 24.6778, 19.2888, 0.000325203, 25
2, 2578, 0, 1036, 246, 0.420068, 22.8765, 2.08643, 35.9814, 0, 22.4184, 43.1002, 1.7586, 22.2813, 0.000147108, 25
2, 2840, 0, 1207, 709, 0.673066, 86.7678, 103.854, 87.3077, 177.715, 120.973, 94.2147, 194.156, 194.969, 0.000206836, 11
2, 2580, 0, 491, 251, 0.622141, 64.0405, 55.2429, 74.3346, 57.9576, 68.0179, 75.4581, 67.2573, 81.6548, 0.000352103, 23
2, 2839, 0, 594, 709, 0.914246, 68.0132, 36.9017, 103.496, 45.4865, 63.2541, 90.9483, 37.0471, 55.426, 0.00010903, 15
2, 2583, 0, 555, 257, 1.04277, 128.078, 115.513, 133.081, 116.088, 157.038, 207.511, 186.32, 210.188, 0.000145151, 25
2, 2584, 0, 1027, 258, 0.4896, 8.027, 0.907015, 24.3449, 0.0647442, 18.1752, 24.408, 2.29938, 14.9928, 0.000312649, 25
2, 2585, 0, 549, 260, 1.04833, 119.706, 123.384, 136.278, 121.459, 165.444, 209.164, 186.068, 211.953, 0.000156517, 25
2, 2586, 0, 1001, 262, 0.972016, 7.9977, 61.2855, 7.58096, 89.7945, 48.149, 5.01041, 87.6577, 89.8103, 0.000119663, 15
2, 2590, 0, 579, 267, 1.04554, 217.971, 188.96, 214.929, 194.523, 196.441, 215.237, 173.413, 214.391, 0.000165576, 25
2, 2591, 0, 939, 267, 1.03041, 74.6489, 95.0012, 72.1874, 122.009, 91.9203, 64.8918, 111.963, 99.2108, 0.000115872, 25
2, 2817, 0, 421, 672, 0.731212, 110.282, 115.2, 95.7235, 115.674, 99.1929, 97.257, 105.221, 100.715, 0.000536992, 25
2, 2818, 0, 721, 672, 0.703386, 71.3277, 62.937, 69.3782, 71.7728, 82.5534, 63.8842, 75.9375, 59.1616, 0.000425998, 25
2, 2795, 0, 568, 651, 0.921306, 53.9958, 95.1351, 45.7152, 111.028, 82.1795, 43.1953, 118.633, 111.425, 0.000126376, 25
2, 2595, 0, 406, 274, 0.703085, 46.5743, 43.3044, 51.3137, 42.1912, 45.5925, 49.9026, 24.0338, 28.1767, 0.000349408, 25
2, 2597, 0, 915, 278, 1.00491, 117.267, 127.628, 102.407, 127.841, 116.71, 96.6945, 128.781, 117.156, 0.000143861, 25
2, 2599, 0, 506, 283, 0.977487, 76.3002, 70.0262, 132.464, 70.2859, 121.401, 151.431, 93.3161, 158.691, 0.000140178, 22
2, 2600, 0, 425, 284, 0.691581, 56.3829, 41.4329, 58.3652, 20.9907, 37.6609, 54.3398, 23.045, 25.2552, 0.000418269, 25
2, 2794, 0, 812, 649, 0.687485, 76.061, 83.2759, 66.1457, 84.0463, 89.1404, 69.6844, 87.8597, 77.1315, 0.000372105, 25
