2, 504, 0, 0, 442, 94, 0.999964, 0.00494668, 0.00695874, -0.0274489, -0.00441113, 0.997176, -0.0749755, -0.0262121, -0.00730997, 0.0749421, 0.997161, -0.0163814, 521.574, 869.182, 512.97, 351.443
0, 526, 0, 0, 968, 0, 1, -4.73875e-05, -3.25995e-05, 1.38696e-05, 4.73841e-05, 1, -0.00010594, -1.30138e-05, 3.26045e-05, 0.000105938, 1, -8.17451e-05, 521.574, 869.182, 512.971, 351.443
1, 518, 0, 0, 667, 2, 0.999999, -0.000271462, -0.00122508, -0.0161241, 0.00023666, 0.999599, -0.0283195, -0.00838589, 0.00123228, 0.0283192, 0.999598, -0.00920238, 521.574, 869.182, 512.971, 351.443
3, 496, 0, 0, 402, 1, 0.999976, 0.00589875, 0.00375003, -0.0276093, -0.00546899, 0.994374, -0.105788, -0.0426526, -0.00435295, 0.105765, 0.994382, -0.0261407, 521.574, 869.182, 512.97, 351.443
4, 490, 0, 0, 271, 0, 0.999924, 0.0105966, -0.00630348, -0.0299508, -0.0113414, 0.991042, -0.133068, -0.055431, 0.00483694, 0.13313, 0.991087, -0.0334644, 521.574, 869.182, 512.97, 351.443
5, 485, 0, 0, 362, 0, 0.999747, 0.00713529, -0.0213317, -0.0284981, -0.0105751, 0.986107, -0.165777, -0.0767725, 0.0198525, 0.165961, 0.985933, -0.0422813, 521.574, 869.182, 512.97, 351.443
7, 476, 0, 0, 221, 0, 0.99906, 0.0163541, -0.0401566, -0.0178316, -0.0244212, 0.977508, -0.209478, -0.110383, 0.0358276, 0.210262, 0.976988, -0.0492801, 521.574, 869.182, 512.97, 351.443
9, 469, 0, 0, 292, 0, 0.99989, -0.0100992, -0.0108809, -0.0251707, 0.00668455, 0.960722, -0.277432, -0.155841, 0.0132553, 0.277329, 0.960684, -0.0476417, 521.574, 869.182, 512.97, 351.443
6, 480, 0, 0, 266, 0, 0.999126, 0.0220042, -0.0355458, -0.0223615, -0.0282288, 0.982257, -0.185404, -0.0951189, 0.0308355, 0.186245, 0.982019, -0.0472175, 521.574, 869.182, 512.97, 351.443
11, 459, 0, 0, 204, 0, 0.999467, -0.0203764, 0.0255106, -0.0287238, 0.0276222, 0.944291, -0.327951, -0.206463, -0.017407, 0.328481, 0.94435, -0.0513725, 521.574, 869.182, 512.971, 351.443
12, 453, 0, 0, 431, 0, 0.999189, -0.0233711, 0.032796, -0.0303282, 0.0337942, 0.929527, -0.367201, -0.228907, -0.0219029, 0.368011, 0.929563, -0.0741288, 521.574, 869.182, 512.971, 351.443
14, 440, 0, 0, 443, 0, 0.99764, -0.0562766, 0.0393314, -0.0312443, 0.0680744, 0.885338, -0.459937, -0.27353, -0.00893794, 0.461529, 0.88708, -0.14529, 521.574, 869.182, 512.971, 351.443
10, 464, 0, 0, 346, 0, 0.999855, -0.0143253, 0.00916351, -0.0250493, 0.0164406, 0.952027, -0.305573, -0.182811, -0.00434648, 0.305679, 0.952125, -0.0517187, 521.574, 869.182, 512.971, 351.443
17, 423, 0, 0, 522, 0, 0.997501, -0.0603285, 0.0367609, -0.0217893, 0.0706372, 0.843398, -0.532626, -0.338065, 0.00112854, 0.533892, 0.845552, -0.243391, 521.574, 869.182, 512.971, 351.443
15, 436, 0, 0, 350, 0, 0.997575, -0.0572065, 0.0396308, -0.031894, 0.0693301, 0.866378, -0.494553, -0.297152, -0.00604356, 0.496101, 0.868244, -0.167062, 521.574, 869.182, 512.971, 351.443
18, 421, 0, 0, 477, 0, 0.996517, -0.0749096, 0.0366493, -0.0179626, 0.082716, 0.831909, -0.548713, -0.343741, 0.010615, 0.549833, 0.835207, -0.255484, 521.574, 869.183, 512.971, 351.443
8, 472, 0, 0, 224, 0, 0.999384, -0.000791893, -0.0350927, -0.0143559, -0.00802729, 0.968096, -0.25045, -0.130054, 0.0341714, 0.250578, 0.967493, -0.0530284, 521.574, 869.182, 512.971, 351.443
20, 409, 0, 0, 441, 0, 0.993681, -0.104375, 0.0412768, 0.0124482, 0.108129, 0.791572, -0.601433, -0.386919, 0.0301009, 0.602095, 0.797856, -0.340652, 521.574, 869.183, 512.971, 351.443
22, 398, 0, 0, 627, 0, 0.989896, -0.115416, 0.0823759, 0.00712725, 0.141338, 0.756373, -0.638689, -0.428095, 0.011408, 0.643879, 0.765043, -0.35573, 521.574, 869.182, 512.971, 351.443
23, 390, 0, 0, 502, 0, 0.987859, -0.134557, 0.0776485, 0.0200853, 0.152618, 0.747171, -0.646872, -0.450601, 0.0290242, 0.650869, 0.758635, -0.349783, 521.574, 869.182, 512.97, 351.443
13, 446, 0, 0, 390, 0, 0.998535, -0.0416708, 0.0345264, -0.0266373, 0.0520526, 0.914079, -0.402182, -0.257184, -0.0148006, 0.40339, 0.914909, -0.108335, 521.574, 869.182, 512.97, 351.443
21, 404, 0, 0, 397, 0, 0.991958, -0.108775, 0.0647127, 0.0103703, 0.125277, 0.770931, -0.624477, -0.40399, 0.0180382, 0.627562, 0.778358, -0.351482, 521.574, 869.182, 512.97, 351.443
25, 373, 0, 0, 470, 1, 0.990441, -0.137905, 0.00308955, 0.0951365, 0.105656, 0.744049, -0.659717, -0.461937, 0.0886796, 0.653737, 0.751507, -0.348198, 521.574, 869.182, 512.97, 351.443
27, 358, 0, 0, 277, 1, 0.983363, -0.150814, -0.101253, 0.192853, 0.0411375, 0.727817, -0.684536, -0.465502, 0.176931, 0.668983, 0.721913, -0.337247, 521.574, 869.182, 512.97, 351.443
19, 415, 0, 0, 442, 0, 0.995824, -0.0840928, 0.0355264, -0.00263169, 0.0892349, 0.814584, -0.57314, -0.363646, 0.0192577, 0.573917, 0.818687, -0.300305, 521.574, 869.182, 512.97, 351.443
29, 344, 0, 0, 238, 0, 0.986252, -0.15053, -0.0681738, 0.184366, 0.0636473, 0.726759, -0.683938, -0.485456, 0.152499, 0.670196, 0.726348, -0.323307, 521.574, 869.183, 512.97, 351.443
30, 339, 0, 0, 228, 1, 0.988189, -0.15253, -0.0147407, 0.143754, 0.102209, 0.727719, -0.678217, -0.490473, 0.114175, 0.6687, 0.734714, -0.324983, 521.574, 869.183, 512.97, 351.443
31, 334, 0, 0, 184, 3, 0.987333, -0.158638, -0.0028481, 0.134657, 0.115658, 0.731888, -0.671538, -0.497177, 0.108616, 0.662702, 0.740965, -0.328649, 521.574, 869.183, 512.97, 351.443
32, 326, 0, 0, 252, 2, 0.987372, -0.15837, 0.0038319, 0.114711, 0.122298, 0.746658, -0.653869, -0.492655, 0.100692, 0.646081, 0.756598, -0.34891, 521.574, 869.183, 512.97, 351.443
26, 364, 0, 0, 444, 0, 0.987966, -0.146893, -0.0484345, 0.149562, 0.0761511, 0.734511, -0.67431, -0.467187, 0.134627, 0.662507, 0.736858, -0.342611, 521.574, 869.183, 512.97, 351.443
34, 312, 0, 0, 431, 0, 0.984125, -0.175621, 0.0255905, 0.0737028, 0.150953, 0.752476, -0.641087, -0.46154, 0.0933324, 0.634773, 0.767041, -0.396169, 521.574, 869.182, 512.971, 351.443
35, 309, 0, 0, 334, 0, 0.982394, -0.185294, 0.0238307, 0.0700063, 0.156751, 0.74814, -0.64476, -0.457832, 0.101642, 0.637144, 0.764013, -0.402393, 521.574, 869.182, 512.971, 351.443
36, 306, 0, 0, 216, 0, 0.980941, -0.194294, 0.00196062, 0.0650943, 0.148508, 0.743193, -0.652388, -0.456006, 0.125298, 0.640245, 0.757883, -0.405724, 521.574, 869.182, 512.971, 351.443
37, 294, 0, 0, 574, 0, 0.983284, -0.169484, 0.0665455, 0.0638678, 0.171418, 0.738445, -0.652162, -0.45479, 0.0613906, 0.652667, 0.755153, -0.401828, 521.574, 869.183, 512.97, 351.443
38, 289, 0, 0, 377, 0, 0.985646, -0.162022, 0.0474484, 0.0595024, 0.152833, 0.736902, -0.658496, -0.453614, 0.0717261, 0.656296, 0.751087, -0.401969, 521.574, 869.183, 512.971, 351.443
39, 283, 0, 0, 269, 0, 0.987971, -0.153843, 0.0156843, 0.0552742, 0.124751, 0.732961, -0.668735, -0.457873, 0.0913845, 0.662647, 0.743336, -0.395911, 521.574, 869.183, 512.971, 351.443
