2, 325, 0, 0, 434, 165, 0.999852, 0.0111969, -0.0130653, -0.00675343, -0.0110243, 0.999852, 0.0132065, -0.0473598, 0.0132112, -0.0130605, 0.999827, 0.00875906, 600.374, 544.135, 380.756, 212.688
1, 329, 0, 0, 531, 71, 0.999945, -0.00888659, -0.00548133, -0.00637401, 0.00900726, 0.999709, 0.0223973, -0.031865, 0.0052807, -0.0224455, 0.999734, 0.00640776, 600.373, 544.135, 380.756, 212.688
4, 317, 0, 0, 211, 364, 0.999334, 0.010548, -0.0349278, -0.00257203, -0.0111138, 0.99981, -0.016043, -0.1009, 0.0347519, 0.0164205, 0.999261, 0.0218921, 600.373, 544.135, 380.756, 212.688
6, 309, 0, 0, 333, 349, 0.999487, -0.0100483, -0.0303937, -0.005373, 0.0083349, 0.998397, -0.0559842, -0.165818, 0.0309076, 0.0557022, 0.997969, 0.0278438, 600.373, 544.135, 380.756, 212.688
7, 306, 0, 0, 420, 223, 0.999419, -0.0212834, -0.0266278, -0.0100352, 0.0192854, 0.997133, -0.0731662, -0.188693, 0.0281087, 0.0726101, 0.996964, 0.0181422, 600.373, 544.136, 380.756, 212.688
3, 321, 0, 0, 501, 20, 0.999436, 0.0232671, -0.0242327, -0.00743659, -0.0232968, 0.999728, -0.000945499, -0.0693306, 0.0242041, 0.00150951, 0.999706, 0.0113702, 600.373, 544.135, 380.756, 212.688
9, 299, 0, 0, 518, 51, 0.998739, -0.0414829, -0.0282944, -0.00801999, 0.0383936, 0.994029, -0.102141, -0.250871, 0.0323626, 0.100926, 0.994367, -0.00439224, 600.373, 544.136, 380.756, 212.688
0, 344, 0, 0, 900, 0, 1, 3.49246e-05, -9.14132e-05, 0.00037643, -3.50126e-05, 1, -0.000962608, -0.000913949, 9.13796e-05, 0.000962611, 1, 3.48175e-05, 600.373, 544.136, 380.756, 212.688
11, 293, 0, 0, 562, 32, 0.996565, -0.0761609, -0.0325261, 0.0102078, 0.0716874, 0.989981, -0.121648, -0.323014, 0.041465, 0.118899, 0.99204, -0.0253392, 600.373, 544.136, 380.756, 212.688
12, 289, 0, 0, 524, 6, 0.995765, -0.0849751, -0.0350815, 0.0238278, 0.0782725, 0.983802, -0.161269, -0.355491, 0.0482171, 0.15784, 0.986287, -0.0257019, 600.373, 544.136, 380.756, 212.688
14, 282, 0, 0, 454, 3, 0.992253, -0.118503, -0.0373089, 0.045422, 0.107099, 0.968094, -0.226549, -0.424765, 0.0629652, 0.220798, 0.973285, -0.0314102, 600.373, 544.136, 380.756, 212.688
5, 313, 0, 0, 448, 0, 0.999386, -0.00461875, -0.0347455, -0.00112315, 0.00345677, 0.999435, -0.0334289, -0.134163, 0.0348802, 0.0332883, 0.998837, 0.0324361, 600.373, 544.136, 380.756, 212.688
15, 279, 0, 0, 673, 1, 0.991139, -0.128647, -0.0330685, 0.0513957, 0.114844, 0.955051, -0.273293, -0.442737, 0.0667404, 0.267074, 0.961362, -0.0412422, 600.373, 544.136, 380.756, 212.688
8, 303, 0, 0, 531, 0, 0.998883, -0.0402204, -0.0248083, -0.01342, 0.0380319, 0.995812, -0.0831395, -0.218449, 0.0280483, 0.0821031, 0.996229, 0.00786126, 600.373, 544.136, 380.756, 212.688
17, 272, 0, 0, 499, 0, 0.988617, -0.148513, -0.0240701, 0.0606558, 0.130276, 0.925045, -0.356818, -0.502133, 0.0752582, 0.349621, 0.933864, -0.0683364, 600.373, 544.136, 380.756, 212.688
19, 264, 0, 0, 739, 0, 0.989792, -0.142241, -0.00895119, 0.0743514, 0.127565, 0.912174, -0.389442, -0.576886, 0.0635597, 0.384324, 0.921008, -0.0799506, 600.373, 544.136, 380.756, 212.688
10, 296, 0, 0, 586, 0, 0.997791, -0.0586672, -0.0311612, 0.00290651, 0.0549569, 0.992532, -0.108902, -0.2912, 0.0373175, 0.106949, 0.993564, -0.0175912, 600.373, 544.136, 380.756, 212.688
