3, 18, 0, 0, 325, 0, 0.999429, -0.0107581, 0.0320343, -0.146796, 0.010334, 0.999857, 0.0133776, -0.00902202, -0.0321736, -0.0130389, 0.999397, 0.111993, 521.573, 869.182, 512.97, 351.443
4, 23, 0, 0, 364, 1, 0.997389, -0.0299626, 0.0657112, -0.174143, 0.0290879, 0.999476, 0.0142284, -0.0110231, -0.0661031, -0.0122799, 0.997737, 0.10252, 521.574, 869.182, 512.971, 351.443
6, 29, 0, 0, 378, 8, 0.991936, -0.0282772, 0.123545, -0.202304, 0.0327786, 0.998865, -0.0345556, -0.057928, -0.122428, 0.0383266, 0.991737, 0.103155, 521.574, 869.182, 512.971, 351.443
1, 7, 0, 0, 286, 0, 0.999873, 0.00672293, 0.0144346, -0.0751772, -0.00671327, 0.999977, -0.000717759, -0.0031115, -0.0144391, 0.000620764, 0.999896, 0.0784469, 521.574, 869.182, 512.971, 351.443
7, 31, 0, 0, 315, 0, 0.991042, -0.00831903, 0.133294, -0.204004, 0.0158602, 0.998326, -0.0556142, -0.0771627, -0.132609, 0.0572301, 0.989515, 0.107875, 521.574, 869.182, 512.971, 351.443
9, 35, 0, 0, 316, 0, 0.984465, -0.00310715, 0.175556, -0.216281, 0.0246966, 0.992354, -0.120927, -0.116567, -0.173838, 0.123384, 0.977014, 0.112744, 521.574, 869.182, 512.97, 351.443
10, 38, 0, 0, 276, 0, 0.976583, 0.0257017, 0.213599, -0.219445, 0.00732803, 0.988288, -0.152422, -0.133248, -0.215014, 0.150418, 0.964958, 0.107818, 521.574, 869.182, 512.97, 351.443
0, 0, 0, 0, 792, 0, 1, 0.000100879, -1.47451e-05, 0.000257723, -0.000100877, 1, 0.000155259, -2.63104e-05, 1.47608e-05, -0.000155257, 1, -4.07059e-05, 521.574, 869.182, 512.97, 351.443
12, 44, 0, 0, 289, 0, 0.97933, 0.0346467, 0.199279, -0.210545, 0.0100945, 0.975621, -0.21923, -0.157647, -0.202017, 0.21671, 0.955105, 0.0720111, 521.574, 869.182, 512.97, 351.443
11, 41, 0, 0, 286, 0, 0.973127, 0.0359896, 0.227439, -0.222926, 0.00811213, 0.981739, -0.190058, -0.146574, -0.230126, 0.186796, 0.955065, 0.0928634, 521.574, 869.182, 512.971, 351.443
13, 47, 0, 0, 284, 0, 0.990032, 0.0682904, 0.123178, -0.187547, -0.0393136, 0.973817, -0.223909, -0.174275, -0.135243, 0.216835, 0.966795, 0.0670673, 521.574, 869.182, 512.971, 351.443
5, 26, 0, 0, 375, 0, 0.994729, -0.0325924, 0.0972253, -0.18984, 0.0329921, 0.999452, -0.00250517, -0.0332819, -0.0970904, 0.00569962, 0.995259, 0.101049, 521.574, 869.182, 512.971, 351.444
15, 53, 0, 0, 413, 0, 0.995018, 0.0860988, 0.0502602, -0.0952591, -0.0731618, 0.973081, -0.21854, -0.18158, -0.0677233, 0.213774, 0.974533, 0.0521347, 521.574, 869.182, 512.971, 351.444
16, 56, 0, 0, 367, 0, 0.996417, 0.0841431, -0.00849268, -0.0453852, -0.0839744, 0.97249, -0.217283, -0.181668, -0.0100238, 0.217218, 0.976072, 0.0350212, 521.574, 869.182, 512.971, 351.444
17, 58, 0, 0, 336, 0, 0.993672, 0.0907013, -0.0662471, -0.00970924, -0.10274, 0.972332, -0.209796, -0.179448, 0.0453854, 0.215275, 0.975498, 0.0203013, 521.574, 869.182, 512.971, 351.443
19, 64, 0, 0, 383, 0, 0.980047, 0.0985669, -0.172603, 0.0898147, -0.132217, 0.971681, -0.195845, -0.179613, 0.148411, 0.214758, 0.965325, -0.0128702, 521.574, 869.182, 512.971, 351.443
8, 33, 0, 0, 283, 0, 0.988396, -0.00566428, 0.151795, -0.21288, 0.0196582, 0.995671, -0.0908484, -0.097396, -0.150624, 0.0927782, 0.984228, 0.113949, 521.574, 869.182, 512.971, 351.444
21, 71, 0, 0, 462, 0, 0.964723, 0.11455, -0.237042, 0.184565, -0.154285, 0.975556, -0.156481, -0.178333, 0.213323, 0.187533, 0.958814, -0.0442036, 521.574, 869.182, 512.971, 351.444
22, 74, 0, 0, 530, 0, 0.951719, 0.118873, -0.28302, 0.221249, -0.161708, 0.977825, -0.133075, -0.17793, 0.260925, 0.172417, 0.949837, -0.0469751, 521.574, 869.182, 512.971, 351.444
23, 79, 0, 0, 570, 0, 0.939584, 0.135578, -0.314325, 0.248253, -0.176186, 0.978797, -0.104472, -0.161002, 0.293497, 0.15354, 0.943549, -0.0465607, 521.575, 869.182, 512.971, 351.444
18, 61, 0, 0, 329, 0, 0.98861, 0.0920528, -0.119065, 0.0438317, -0.115022, 0.972338, -0.203295, -0.180012, 0.0970571, 0.214675, 0.971851, 0.00280407, 521.574, 869.182, 512.971, 351.443
25, 88, 0, 0, 438, 2, 0.922793, 0.157898, -0.351457, 0.300178, -0.18519, 0.981662, -0.0452107, -0.126258, 0.337873, 0.106806, 0.935112, -0.0442141, 521.574, 869.182, 512.971, 351.443
26, 94, 0, 0, 335, 0, 0.922529, 0.173723, -0.344617, 0.297983, -0.188753, 0.981971, -0.010269, -0.106401, 0.33662, 0.074521, 0.938687, -0.0363509, 521.574, 869.182, 512.971, 351.443
27, 98, 0, 0, 357, 0, 0.917634, 0.173384, -0.35761, 0.299388, -0.181731, 0.983293, 0.0104163, -0.0781461, 0.353442, 0.0554306, 0.933813, -0.0187399, 521.574, 869.182, 512.971, 351.443
28, 101, 0, 0, 369, 0, 0.916481, 0.173608, -0.360449, 0.298937, -0.173878, 0.984249, 0.0319529, -0.0540046, 0.360319, 0.03339, 0.932231, -0.0132105, 521.574, 869.182, 512.971, 351.443
29, 104, 0, 0, 342, 0, 0.911443, 0.180212, -0.369859, 0.299232, -0.173949, 0.983458, 0.0505235, -0.028932, 0.372846, 0.0182873, 0.927713, -0.00227494, 521.574, 869.182, 512.971, 351.443
30, 109, 0, 0, 320, 0, 0.921848, 0.166898, -0.349773, 0.28547, -0.154775, 0.985968, 0.0625448, 0.00255115, 0.355303, -0.00352062, 0.934744, -0.00972405, 521.574, 869.182, 512.971, 351.443
31, 112, 0, 0, 323, 0, 0.927318, 0.162693, -0.337065, 0.283222, -0.151566, 0.986669, 0.0592603, 0.0258333, 0.342213, -0.00386562, 0.939615, -0.0102414, 521.574, 869.183, 512.971, 351.443
